Compound,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Peak Rank
Ceftiofur ,B3_r01,524,1,197.0503,1,Ceftiofur_6,3.06,155195,7
Ceftiofur ,B3_r02,524,1,197.0503,1,Ceftiofur_6,3.01,156202,7
Ceftiofur ,B3_r03,524,1,197.0503,1,Ceftiofur_6,3.04,157216,7
Ceftiofur ,C1_r01,524,1,197.0503,1,Ceftiofur_6,3.01,143493,7
Ceftiofur ,C1_r02,524,1,197.0503,1,Ceftiofur_6,3.01,138451,7
Ceftiofur ,C1_r03,524,1,197.0503,1,Ceftiofur_6,3.01,149976,7
Ceftiofur ,C2_r01,524,1,197.0503,1,Ceftiofur_6,3.01,151306,7
Ceftiofur ,C2_r02,524,1,197.0503,1,Ceftiofur_6,3.04,150424,7
Ceftiofur ,C2_r03,524,1,197.0503,1,Ceftiofur_6,2.99,143912,7
Ceftiofur ,C3_r01,524,1,197.0503,1,Ceftiofur_6,3.04,148353,7
Ceftiofur ,C3_r02,524,1,197.0503,1,Ceftiofur_6,2.99,146538,7
Ceftiofur ,C3_r03,524,1,197.0503,1,Ceftiofur_6,2.99,149851,7
Ceftiofur ,C9_r01,524,1,197.0503,1,Ceftiofur_6,2.99,160759,7
Ceftiofur ,C9_r02,524,1,197.0503,1,Ceftiofur_6,2.99,157907,7
Ceftiofur ,C9_r03,524,1,197.0503,1,Ceftiofur_6,2.99,161802,7
Ceftiofur ,D1_r01,524,1,197.0503,1,Ceftiofur_6,3.01,137365,7
Ceftiofur ,D1_r02,524,1,197.0503,1,Ceftiofur_6,2.99,140362,7
Ceftiofur ,D1_r03,524,1,197.0503,1,Ceftiofur_6,3.01,134923,7
Ceftiofur ,D2_r01,524,1,197.0503,1,Ceftiofur_6,3.01,148572,7
Ceftiofur ,D2_r02,524,1,197.0503,1,Ceftiofur_6,3.01,149542,7
Ceftiofur ,D2_r03,524,1,197.0503,1,Ceftiofur_6,3.01,151218,7
Ceftiofur ,D3_r01,524,1,197.0503,1,Ceftiofur_6,3.04,161054,7
Ceftiofur ,D3_r02,524,1,197.0503,1,Ceftiofur_6,3.04,150536,7
Ceftiofur ,D3_r03,524,1,197.0503,1,Ceftiofur_6,3.01,149904,7
Ceftiofur ,A1_r01,524,1,324.0592,1,Ceftiofur_7,2.99,259821,4
Ceftiofur ,A1_r02,524,1,324.0592,1,Ceftiofur_7,3.04,255919,4
Ceftiofur ,A1_r03,524,1,324.0592,1,Ceftiofur_7,3.01,264569,4
Ceftiofur ,A10_r01,524,1,324.0592,1,Ceftiofur_7,3.01,287163,4
Ceftiofur ,A10_r02,524,1,324.0592,1,Ceftiofur_7,3.01,296931,4
Ceftiofur ,A10_r03,524,1,324.0592,1,Ceftiofur_7,3.01,299967,4
Ceftiofur ,A2_r01,524,1,324.0592,1,Ceftiofur_7,3.01,269754,4
Ceftiofur ,A2_r02,524,1,324.0592,1,Ceftiofur_7,2.99,266194,4
Ceftiofur ,A2_r03,524,1,324.0592,1,Ceftiofur_7,3.01,268134,4
Ceftiofur ,A3_r01,524,1,324.0592,1,Ceftiofur_7,3.01,248017,4
Ceftiofur ,A3_r02,524,1,324.0592,1,Ceftiofur_7,3.01,245482,4
Ceftiofur ,A3_r03,524,1,324.0592,1,Ceftiofur_7,2.99,249498,4
Ceftiofur ,A9_r01,524,1,324.0592,1,Ceftiofur_7,3.01,254566,4
Ceftiofur ,A9_r02,524,1,324.0592,1,Ceftiofur_7,2.99,247495,4
Ceftiofur ,A9_r03,524,1,324.0592,1,Ceftiofur_7,3.01,259542,4
Ceftiofur ,B1_r01,524,1,324.0592,1,Ceftiofur_7,3.01,264334,4
Ceftiofur ,B1_r02,524,1,324.0592,1,Ceftiofur_7,3.01,263798,4
Ceftiofur ,B1_r03,524,1,324.0592,1,Ceftiofur_7,3.01,250810,4
Ceftiofur ,B2_r01,524,1,324.0592,1,Ceftiofur_7,3.01,255691,4
Ceftiofur ,B2_r02,524,1,324.0592,1,Ceftiofur_7,3.01,248297,4
Ceftiofur ,B2_r03,524,1,324.0592,1,Ceftiofur_7,2.99,254382,4
Ceftiofur ,B3_r01,524,1,324.0592,1,Ceftiofur_7,3.04,258520,4
Ceftiofur ,B3_r02,524,1,324.0592,1,Ceftiofur_7,3.01,261188,4
Ceftiofur ,B3_r03,524,1,324.0592,1,Ceftiofur_7,2.99,264415,4
Ceftiofur ,C1_r01,524,1,324.0592,1,Ceftiofur_7,2.99,245790,4
Ceftiofur ,C1_r02,524,1,324.0592,1,Ceftiofur_7,2.99,243607,4
Ceftiofur ,C1_r03,524,1,324.0592,1,Ceftiofur_7,3.01,247797,4
Ceftiofur ,C2_r01,524,1,324.0592,1,Ceftiofur_7,3.01,249340,4
Ceftiofur ,C2_r02,524,1,324.0592,1,Ceftiofur_7,3.01,250825,4
Ceftiofur ,C2_r03,524,1,324.0592,1,Ceftiofur_7,2.99,250891,4
Ceftiofur ,C3_r01,524,1,324.0592,1,Ceftiofur_7,3.04,251768,4
Ceftiofur ,C3_r02,524,1,324.0592,1,Ceftiofur_7,2.99,249629,4
Ceftiofur ,C3_r03,524,1,324.0592,1,Ceftiofur_7,2.99,246871,4
Ceftiofur ,C9_r01,524,1,324.0592,1,Ceftiofur_7,3.01,269244,4
Ceftiofur ,C9_r02,524,1,324.0592,1,Ceftiofur_7,2.99,251634,4
Ceftiofur ,C9_r03,524,1,324.0592,1,Ceftiofur_7,2.99,273051,4
Ceftiofur ,D1_r01,524,1,324.0592,1,Ceftiofur_7,3.01,240765,4
Ceftiofur ,D1_r02,524,1,324.0592,1,Ceftiofur_7,3.01,237110,4
Ceftiofur ,D1_r03,524,1,324.0592,1,Ceftiofur_7,3.01,230304,4
Ceftiofur ,D2_r01,524,1,324.0592,1,Ceftiofur_7,2.99,246084,4
Ceftiofur ,D2_r02,524,1,324.0592,1,Ceftiofur_7,3.01,240844,4
Ceftiofur ,D2_r03,524,1,324.0592,1,Ceftiofur_7,2.99,248980,4
Ceftiofur ,D3_r01,524,1,324.0592,1,Ceftiofur_7,3.04,259199,4
Ceftiofur ,D3_r02,524,1,324.0592,1,Ceftiofur_7,3.01,257972,4
Ceftiofur ,D3_r03,524,1,324.0592,1,Ceftiofur_7,3.01,253032,4
Ceftiofur ,A1_r01,524,1,156.023,1,Ceftiofur_8,3.01,85811,8
Ceftiofur ,A1_r02,524,1,156.023,1,Ceftiofur_8,3.04,84488,8
Ceftiofur ,A1_r03,524,1,156.023,1,Ceftiofur_8,3.01,82187,8
Ceftiofur ,A10_r01,524,1,156.023,1,Ceftiofur_8,2.99,96005,8
Ceftiofur ,A10_r02,524,1,156.023,1,Ceftiofur_8,3.01,92014,8
Ceftiofur ,A10_r03,524,1,156.023,1,Ceftiofur_8,3.01,85759,8
Ceftiofur ,A2_r01,524,1,156.023,1,Ceftiofur_8,2.99,85098,8
Ceftiofur ,A2_r02,524,1,156.023,1,Ceftiofur_8,2.99,79479,8
Ceftiofur ,A2_r03,524,1,156.023,1,Ceftiofur_8,3.01,83378,8
Ceftiofur ,A3_r01,524,1,156.023,1,Ceftiofur_8,3.01,80387,8
Ceftiofur ,A3_r02,524,1,156.023,1,Ceftiofur_8,2.99,79508,8
Ceftiofur ,A3_r03,524,1,156.023,1,Ceftiofur_8,2.99,79192,8
Ceftiofur ,A9_r01,524,1,156.023,1,Ceftiofur_8,3.01,80754,8
Ceftiofur ,A9_r02,524,1,156.023,1,Ceftiofur_8,2.99,78726,8
Ceftiofur ,A9_r03,524,1,156.023,1,Ceftiofur_8,2.99,82151,8
Ceftiofur ,B1_r01,524,1,156.023,1,Ceftiofur_8,3.01,84385,8
Ceftiofur ,B1_r02,524,1,156.023,1,Ceftiofur_8,2.99,85642,8
Ceftiofur ,B1_r03,524,1,156.023,1,Ceftiofur_8,2.99,79130,8
Ceftiofur ,B2_r01,524,1,156.023,1,Ceftiofur_8,3.01,78961,8
Ceftiofur ,B2_r02,524,1,156.023,1,Ceftiofur_8,3.01,80085,8
Ceftiofur ,B2_r03,524,1,156.023,1,Ceftiofur_8,3.01,79108,8
Ceftiofur ,B3_r01,524,1,156.023,1,Ceftiofur_8,3.04,81776,8
Ceftiofur ,B3_r02,524,1,156.023,1,Ceftiofur_8,3.01,84172,8
Ceftiofur ,B3_r03,524,1,156.023,1,Ceftiofur_8,3.01,84157,8
Ceftiofur ,C1_r01,524,1,156.023,1,Ceftiofur_8,3.01,77557,8
Ceftiofur ,C1_r02,524,1,156.023,1,Ceftiofur_8,2.99,74926,8
Ceftiofur ,C1_r03,524,1,156.023,1,Ceftiofur_8,3.01,79652,8
Ceftiofur ,C2_r01,524,1,156.023,1,Ceftiofur_8,2.99,79086,8
Ceftiofur ,C2_r02,524,1,156.023,1,Ceftiofur_8,3.01,78556,8
Ceftiofur ,C2_r03,524,1,156.023,1,Ceftiofur_8,3.01,79438,8
Ceftiofur ,C3_r01,524,1,156.023,1,Ceftiofur_8,3.04,77572,8
Ceftiofur ,C3_r02,524,1,156.023,1,Ceftiofur_8,3.01,79366,8
Ceftiofur ,C3_r03,524,1,156.023,1,Ceftiofur_8,2.99,80401,8
Ceftiofur ,C9_r01,524,1,156.023,1,Ceftiofur_8,2.99,87553,8
Ceftiofur ,C9_r02,524,1,156.023,1,Ceftiofur_8,3.01,80350,8
Ceftiofur ,C9_r03,524,1,156.023,1,Ceftiofur_8,3.01,83929,8
Ceftiofur ,D1_r01,524,1,156.023,1,Ceftiofur_8,3.01,74721,8
Ceftiofur ,D1_r02,524,1,156.023,1,Ceftiofur_8,2.99,75146,8
Ceftiofur ,D1_r03,524,1,156.023,1,Ceftiofur_8,3.01,78784,8
Ceftiofur ,D2_r01,524,1,156.023,1,Ceftiofur_8,2.99,77961,8
Ceftiofur ,D2_r02,524,1,156.023,1,Ceftiofur_8,3.01,80732,8
Ceftiofur ,D2_r03,524,1,156.023,1,Ceftiofur_8,3.01,85451,8
Ceftiofur ,D3_r01,524,1,156.023,1,Ceftiofur_8,3.04,80615,8
Ceftiofur ,D3_r02,524,1,156.023,1,Ceftiofur_8,3.01,79917,8
Ceftiofur ,D3_r03,524,1,156.023,1,Ceftiofur_8,3.04,82431,8
