Compound,Replicate,Precursor Mz,Precursor Charge,Product Mz,Product Charge,Fragment Ion,Retention Time,Area,Peak Rank
Cefoperazone,4_A3D27_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.62,15053,4
Cefoperazone,4_A3D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.57,573,3
Cefoperazone,4_A3D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.57,794,3
Cefoperazone,4_A3D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.62,485,4
Cefoperazone,4_B1D27_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.57,15,5
Cefoperazone,4_B1D27_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.52,15,5
Cefoperazone,4_B1D27_r03,646.1,1,318.1092,1,Cefoperazone_t4,4.95,7,5
Cefoperazone,4_B1D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.67,15,6
Cefoperazone,4_B1D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.03,51,4
Cefoperazone,4_B1D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.52,147,2
Cefoperazone,4_B2D27_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.77,110,2
Cefoperazone,4_B2D27_r02,646.1,1,318.1092,1,Cefoperazone_t4,5.34,103,1
Cefoperazone,4_B2D27_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.7,88,4
Cefoperazone,4_B2D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.38,191,1
Cefoperazone,4_B2D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.57,15,6
Cefoperazone,4_B2D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.43,29,6
Cefoperazone,4_B3D27_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.67,29,5
Cefoperazone,4_B3D27_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.57,37,4
Cefoperazone,4_B3D27_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.65,29,6
Cefoperazone,4_B3D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.47,118,2
Cefoperazone,4_B3D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.62,59,3
Cefoperazone,4_B3D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.7,29,3
Cefoperazone,4_C1D27_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.62,6938,4
Cefoperazone,4_C1D27_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.55,8855,3
Cefoperazone,4_C1D27_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.57,6189,4
Cefoperazone,4_C1D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.57,647,4
Cefoperazone,4_C1D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.62,1044,4
Cefoperazone,4_C1D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.6,676,4
Cefoperazone,4_C2D27_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.6,6880,4
Cefoperazone,4_C2D27_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.62,6247,4
Cefoperazone,4_C2D27_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.6,6137,4
Cefoperazone,4_C2D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.6,1073,4
Cefoperazone,4_C2D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.6,1117,3
Cefoperazone,4_C2D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.57,1000,4
Cefoperazone,4_C3D27_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.57,7409,4
Cefoperazone,4_C3D27_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.67,5851,4
Cefoperazone,4_C3D27_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.62,7129,4
Cefoperazone,4_C3D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.57,250,4
Cefoperazone,4_C3D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.6,544,4
Cefoperazone,4_C3D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.62,647,4
Cefoperazone,4_D1D27_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.38,184,2
Cefoperazone,4_D1D27_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.79,73,4
Cefoperazone,4_D1D27_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.35,235,2
Cefoperazone,4_D2D27_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.5,66,1
Cefoperazone,4_D2D27_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.47,132,3
Cefoperazone,4_D2D27_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.35,0,0
Cefoperazone,4_D3D27_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.55,29,2
Cefoperazone,4_D3D27_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.6,74,2
Cefoperazone,4_D3D27_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.52,74,3
Cefoperazone,5_A1D15_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.62,88,4
Cefoperazone,5_A1D15_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.65,228,3
Cefoperazone,5_A1D15_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.72,206,3
Cefoperazone,5_A1D33_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.6,279,3
Cefoperazone,5_A1D33_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.7,147,3
Cefoperazone,5_A1D33_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.6,177,4
Cefoperazone,5_A2D33_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.47,140,4
Cefoperazone,5_A2D33_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.6,228,4
Cefoperazone,5_A2D33_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.7,279,3
Cefoperazone,5_A3D33_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.79,118,5
Cefoperazone,5_A3D33_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.57,103,4
Cefoperazone,5_A3D33_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.65,29,5
Cefoperazone,5_A4D15_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.72,176,3
Cefoperazone,5_A4D15_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.72,162,4
Cefoperazone,5_A4D15_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.82,177,4
Cefoperazone,5_A4D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.62,1367,4
Cefoperazone,5_A4D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.62,927,4
Cefoperazone,5_A4D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.62,1477,3
Cefoperazone,5_A4D33_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.62,309,3
Cefoperazone,5_A4D33_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.67,221,3
Cefoperazone,5_A4D33_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.62,309,3
Cefoperazone,5_A5D15_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.62,132,3
Cefoperazone,5_A5D15_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.5,235,3
Cefoperazone,5_A5D15_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.6,44,5
Cefoperazone,5_A5D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.7,125,3
Cefoperazone,5_A5D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.52,132,4
Cefoperazone,5_A5D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.65,103,4
Cefoperazone,5_A5D33_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.62,191,3
Cefoperazone,5_A5D33_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.52,147,4
Cefoperazone,5_A5D33_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.45,162,4
Cefoperazone,5_C1D15_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.62,177,3
Cefoperazone,5_C1D15_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.65,132,4
Cefoperazone,5_C1D15_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.72,73,3
Cefoperazone,5_C1D33_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.57,147,4
Cefoperazone,5_C1D33_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.67,132,4
Cefoperazone,5_C1D33_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.6,353,4
Cefoperazone,5_C2D33_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.57,118,4
Cefoperazone,5_C2D33_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.65,206,4
Cefoperazone,5_C2D33_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.65,250,4
Cefoperazone,5_C3D33_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.6,191,4
Cefoperazone,5_C3D33_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.65,537,3
Cefoperazone,5_C3D33_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.65,235,4
Cefoperazone,5_C6D15_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.57,132,4
Cefoperazone,5_C6D15_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.87,110,4
Cefoperazone,5_C6D15_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.72,162,4
Cefoperazone,5_C6D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.62,118,5
Cefoperazone,5_C6D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.65,426,2
Cefoperazone,5_C6D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.6,147,3
Cefoperazone,5_C6D33_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.62,162,4
Cefoperazone,5_C6D33_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.57,125,3
Cefoperazone,5_C6D33_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.67,220,3
Cefoperazone,5_C7D15_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.57,132,4
Cefoperazone,5_C7D15_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.57,162,4
Cefoperazone,5_C7D15_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.87,103,5
Cefoperazone,5_C7D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.65,59,6
Cefoperazone,5_C7D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.7,88,4
Cefoperazone,5_C7D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.57,59,5
Cefoperazone,5_C7D33_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.62,338,2
Cefoperazone,5_C7D33_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.62,118,4
Cefoperazone,5_C7D33_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.72,176,3
Cefoperazone,5_D1D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.67,110,3
Cefoperazone,5_D1D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.55,103,5
Cefoperazone,5_D1D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.62,132,4
Cefoperazone,5_D2D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.62,103,4
Cefoperazone,5_D2D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.6,59,4
Cefoperazone,5_D2D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.57,59,5
Cefoperazone,5_D3D32_r01,646.1,1,318.1092,1,Cefoperazone_t4,2.6,162,4
Cefoperazone,5_D3D32_r02,646.1,1,318.1092,1,Cefoperazone_t4,2.6,162,3
Cefoperazone,5_D3D32_r03,646.1,1,318.1092,1,Cefoperazone_t4,2.67,44,6
Cefoperazone,4_A1D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.57,1426,5
Cefoperazone,4_A1D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.6,1795,5
Cefoperazone,4_A1D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.6,1632,5
Cefoperazone,4_A1D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.57,279,5
Cefoperazone,4_A1D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.57,338,5
Cefoperazone,4_A1D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.65,323,5
Cefoperazone,4_A2D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.57,1860,5
Cefoperazone,4_A2D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.57,2207,5
Cefoperazone,4_A2D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.55,1926,5
Cefoperazone,4_A2D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.57,294,5
Cefoperazone,4_A2D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.62,500,5
Cefoperazone,4_A2D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.6,375,5
Cefoperazone,4_A3D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.6,4237,5
Cefoperazone,4_A3D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.55,4516,5
Cefoperazone,4_A3D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.57,4175,5
Cefoperazone,4_A3D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.6,103,5
Cefoperazone,4_A3D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.6,162,5
Cefoperazone,4_A3D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.6,147,5
Cefoperazone,4_B1D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.62,44,2
Cefoperazone,4_B1D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.55,81,3
Cefoperazone,4_B1D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,4.97,29,3
Cefoperazone,4_B1D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.43,44,2
Cefoperazone,4_B1D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.18,88,2
Cefoperazone,4_B1D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.47,44,3
Cefoperazone,4_B2D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.6,59,4
Cefoperazone,4_B2D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,5.37,51,4
Cefoperazone,4_B2D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.52,147,2
Cefoperazone,4_B2D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.3,176,3
Cefoperazone,4_B2D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.43,44,5
Cefoperazone,4_B2D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.6,118,2
Cefoperazone,4_B3D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.67,29,6
Cefoperazone,4_B3D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.55,15,5
Cefoperazone,4_B3D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.65,162,2
Cefoperazone,4_B3D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.38,110,3
Cefoperazone,4_B3D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.67,51,4
Cefoperazone,4_B3D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.47,0,0
Cefoperazone,4_C1D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.62,1676,5
Cefoperazone,4_C1D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.55,1898,5
Cefoperazone,4_C1D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.57,1896,5
Cefoperazone,4_C1D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.57,397,5
Cefoperazone,4_C1D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.6,191,5
Cefoperazone,4_C1D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.65,323,5
Cefoperazone,4_C2D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.6,1896,5
Cefoperazone,4_C2D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.65,1426,5
Cefoperazone,4_C2D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.6,1764,5
Cefoperazone,4_C2D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.62,470,5
Cefoperazone,4_C2D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.65,287,5
Cefoperazone,4_C2D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.57,294,5
Cefoperazone,4_C3D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.57,1588,5
Cefoperazone,4_C3D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.65,1492,5
Cefoperazone,4_C3D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.57,1573,5
Cefoperazone,4_C3D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.65,176,5
Cefoperazone,4_C3D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.65,412,5
Cefoperazone,4_C3D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.62,220,5
Cefoperazone,4_D1D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.43,103,3
Cefoperazone,4_D1D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.45,103,2
Cefoperazone,4_D1D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.4,103,4
Cefoperazone,4_D2D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.57,29,3
Cefoperazone,4_D2D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.4,118,4
Cefoperazone,4_D2D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.55,44,2
Cefoperazone,4_D3D27_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.38,29,3
Cefoperazone,4_D3D27_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.62,66,3
Cefoperazone,4_D3D27_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.72,103,2
Cefoperazone,5_A1D15_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.72,73,6
Cefoperazone,5_A1D15_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.72,96,5
Cefoperazone,5_A1D15_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.67,118,4
Cefoperazone,5_A1D33_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.52,125,4
Cefoperazone,5_A1D33_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.77,73,5
Cefoperazone,5_A1D33_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.79,96,5
Cefoperazone,5_A2D33_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.57,132,5
Cefoperazone,5_A2D33_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.47,73,5
Cefoperazone,5_A2D33_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.77,206,5
Cefoperazone,5_A3D33_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.5,162,4
Cefoperazone,5_A3D33_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.57,29,5
Cefoperazone,5_A3D33_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.47,88,4
Cefoperazone,5_A4D15_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.67,44,5
Cefoperazone,5_A4D15_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.57,118,5
Cefoperazone,5_A4D15_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.57,162,5
Cefoperazone,5_A4D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.57,272,5
Cefoperazone,5_A4D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.57,485,5
Cefoperazone,5_A4D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.65,353,5
Cefoperazone,5_A4D33_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.67,88,5
Cefoperazone,5_A4D33_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.65,66,5
Cefoperazone,5_A4D33_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.62,169,5
Cefoperazone,5_A5D15_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.57,125,4
Cefoperazone,5_A5D15_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.65,22,6
Cefoperazone,5_A5D15_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.57,103,4
Cefoperazone,5_A5D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.72,88,4
Cefoperazone,5_A5D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.45,37,6
Cefoperazone,5_A5D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.82,44,5
Cefoperazone,5_A5D33_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.6,162,4
Cefoperazone,5_A5D33_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.55,15,6
Cefoperazone,5_A5D33_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.65,59,5
Cefoperazone,5_C1D15_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.55,66,5
Cefoperazone,5_C1D15_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.6,118,5
Cefoperazone,5_C1D15_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.62,29,5
Cefoperazone,5_C1D33_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.7,118,6
Cefoperazone,5_C1D33_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.6,103,5
Cefoperazone,5_C1D33_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.4,88,5
Cefoperazone,5_C2D33_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.87,74,5
Cefoperazone,5_C2D33_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.67,132,5
Cefoperazone,5_C2D33_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.57,29,5
Cefoperazone,5_C3D33_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.67,88,5
Cefoperazone,5_C3D33_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.4,96,5
Cefoperazone,5_C3D33_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.6,162,5
Cefoperazone,5_C6D15_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.62,184,3
Cefoperazone,5_C6D15_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.65,66,5
Cefoperazone,5_C6D15_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.62,37,5
Cefoperazone,5_C6D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.7,177,4
Cefoperazone,5_C6D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.55,132,5
Cefoperazone,5_C6D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.62,103,4
Cefoperazone,5_C6D33_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.52,29,6
Cefoperazone,5_C6D33_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.57,88,4
Cefoperazone,5_C6D33_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.52,88,5
Cefoperazone,5_C7D15_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.6,103,5
Cefoperazone,5_C7D15_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.5,162,5
Cefoperazone,5_C7D15_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.72,184,3
Cefoperazone,5_C7D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.57,81,5
Cefoperazone,5_C7D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.57,191,2
Cefoperazone,5_C7D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.7,73,4
Cefoperazone,5_C7D33_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.55,15,6
Cefoperazone,5_C7D33_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.89,162,3
Cefoperazone,5_C7D33_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.55,7,6
Cefoperazone,5_D1D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.65,59,5
Cefoperazone,5_D1D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.72,162,4
Cefoperazone,5_D1D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.65,118,5
Cefoperazone,5_D2D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.47,0,0
Cefoperazone,5_D2D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.62,206,3
Cefoperazone,5_D2D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.45,0,0
Cefoperazone,5_D3D32_r01,646.1,1,360.0651,1,Cefoperazone_t5,2.77,59,5
Cefoperazone,5_D3D32_r02,646.1,1,360.0651,1,Cefoperazone_t5,2.72,103,4
Cefoperazone,5_D3D32_r03,646.1,1,360.0651,1,Cefoperazone_t5,2.5,125,4
Cefoperazone,4_A1D27_r01,646.1,1,148.0402,1,Cefoperazone_t6,2.55,176,6
Cefoperazone,4_A1D27_r02,646.1,1,148.0402,1,Cefoperazone_t6,2.57,118,6
Cefoperazone,4_A1D27_r03,646.1,1,148.0402,1,Cefoperazone_t6,2.6,147,6
Cefoperazone,4_A1D32_r01,646.1,1,148.0402,1,Cefoperazone_t6,2.7,15,6
Cefoperazone,4_A1D32_r02,646.1,1,148.0402,1,Cefoperazone_t6,2.82,51,6
Cefoperazone,4_A1D32_r03,646.1,1,148.0402,1,Cefoperazone_t6,2.57,29,6
Cefoperazone,4_A2D27_r01,646.1,1,148.0402,1,Cefoperazone_t6,2.6,118,6
Cefoperazone,4_A2D27_r02,646.1,1,148.0402,1,Cefoperazone_t6,2.52,294,6
Cefoperazone,4_A2D27_r03,646.1,1,148.0402,1,Cefoperazone_t6,2.6,103,6
Cefoperazone,4_A2D32_r01,646.1,1,148.0402,1,Cefoperazone_t6,2.62,73,6
Cefoperazone,4_A2D32_r02,646.1,1,148.0402,1,Cefoperazone_t6,2.79,29,6
Cefoperazone,4_A2D32_r03,646.1,1,148.0402,1,Cefoperazone_t6,2.55,29,6
Cefoperazone,4_A3D27_r01,646.1,1,148.0402,1,Cefoperazone_t6,2.62,221,6
Cefoperazone,4_A3D27_r02,646.1,1,148.0402,1,Cefoperazone_t6,2.6,221,6
Cefoperazone,4_A3D27_r03,646.1,1,148.0402,1,Cefoperazone_t6,2.57,529,6
Cefoperazone,4_A3D32_r01,646.1,1,148.0402,1,Cefoperazone_t6,2.6,15,6
Cefoperazone,4_A3D32_r02,646.1,1,148.0402,1,Cefoperazone_t6,2.43,88,6
Cefoperazone,4_A3D32_r03,646.1,1,148.0402,1,Cefoperazone_t6,2.38,15,6
Cefoperazone,4_B1D27_r01,646.1,1,148.0402,1,Cefoperazone_t6,2.57,29,4
Cefoperazone,4_B1D27_r02,646.1,1,148.0402,1,Cefoperazone_t6,2.57,44,4
Cefoperazone,4_B1D27_r03,646.1,1,148.0402,1,Cefoperazone_t6,4.97,29,4
Cefoperazone,4_B1D32_r01,646.1,1,148.0402,1,Cefoperazone_t6,2.74,44,3
Cefoperazone,4_B1D32_r02,646.1,1,148.0402,1,Cefoperazone_t6,2.4,51,5
Cefoperazone,4_B1D32_r03,646.1,1,148.0402,1,Cefoperazone_t6,2.28,0,0
Cefoperazone,4_B2D27_r01,646.1,1,148.0402,1,Cefoperazone_t6,2.45,0,0
Cefoperazone,4_B2D27_r02,646.1,1,148.0402,1,Cefoperazone_t6,5.37,59,3
Cefoperazone,4_B2D27_r03,646.1,1,148.0402,1,Cefoperazone_t6,2.7,44,6
Cefoperazone,4_B2D32_r01,646.1,1,148.0402,1,Cefoperazone_t6,2.33,29,6
